,Unnamed: 0,None,ticker,date,open,high,low,close,volume
33,33,216,MNDY,2023-05-19,150.0,150.275,147.5,149.78,887341.0
34,34,215,MNDY,2023-05-22,149.71,156.28,148.0,150.75,1972632.0
35,35,214,MNDY,2023-05-23,150.62,158.5,150.0,157.62,1713573.0
36,36,213,MNDY,2023-05-24,154.91,166.33,154.9,164.29,1673866.0
37,37,212,MNDY,2023-05-25,166.0,171.9,165.21,165.79,1819136.0
38,38,211,MNDY,2023-05-26,166.0,169.28,163.1,167.2,1176673.0
39,39,210,MNDY,2023-05-30,170.26,171.0,165.2,167.2,1061017.0
40,40,209,MNDY,2023-05-31,168.91,181.5,168.4846,180.2,4112645.0
41,41,208,MNDY,2023-06-01,176.44,183.37,172.68,181.82,802952.0
42,42,207,MNDY,2023-06-02,181.06,182.14,173.3,175.0,1026246.0
43,43,206,MNDY,2023-06-05,174.89,180.2,170.78,176.75,691793.0
44,44,205,MNDY,2023-06-06,176.01,184.6,175.31,179.31,732230.0
45,45,204,MNDY,2023-06-07,182.02,183.67,165.21,167.54,948026.0
46,46,203,MNDY,2023-06-08,167.52,174.99,166.24,173.61,558301.0
47,47,202,MNDY,2023-06-09,174.87,182.635,174.28,174.72,682095.0
48,48,201,MNDY,2023-06-12,176.68,179.64,175.5,176.58,467267.0
49,49,200,MNDY,2023-06-13,181.31,183.34,175.63,181.73,739037.0
50,50,199,MNDY,2023-06-14,179.69,183.4,176.5,182.91,776984.0
51,51,198,MNDY,2023-06-15,175.8,183.5,168.8806,182.77,904794.0
52,52,197,MNDY,2023-06-16,185.0,187.0,176.82,178.81,893508.0
53,53,196,MNDY,2023-06-20,176.84,181.84,173.26,174.8,622149.0
54,54,195,MNDY,2023-06-21,176.51,177.39,166.4,171.29,566766.0
55,55,194,MNDY,2023-06-22,170.59,179.17,167.833,176.76,600657.0
56,56,193,MNDY,2023-06-23,173.27,173.96,168.76,169.52,389926.0
57,57,192,MNDY,2023-06-26,168.49,171.29,163.01,163.88,502042.0
58,58,191,MNDY,2023-06-27,167.36,169.115,163.93,168.11,536098.0
59,59,190,MNDY,2023-06-28,166.58,176.03,165.48,172.72,1108596.0
60,60,189,MNDY,2023-06-29,172.0,173.92,165.82,169.11,938587.0
61,61,188,MNDY,2023-06-30,172.25,172.78,169.08,171.22,749542.0
62,62,187,MNDY,2023-07-03,169.0,169.52,163.24,166.82,388878.0
63,63,186,MNDY,2023-07-05,165.325,168.74,160.61,167.57,898064.0
64,64,185,MNDY,2023-07-06,164.01,165.125,158.14,163.67,780292.0
65,65,184,MNDY,2023-07-07,165.06,167.0,161.27,161.86,508398.0
66,66,183,MNDY,2023-07-10,160.51,167.44,159.75,166.34,430043.0
67,67,182,MNDY,2023-07-11,166.55,175.45,164.72,175.26,639016.0
68,68,181,MNDY,2023-07-12,179.32,180.0,171.4,175.91,793912.0
69,69,180,MNDY,2023-07-13,177.98,181.28,176.2401,179.05,588385.0
70,70,179,MNDY,2023-07-14,178.5,181.72,174.0,174.56,428028.0
71,71,178,MNDY,2023-07-17,175.27,186.83,174.79,184.57,791961.0
72,72,177,MNDY,2023-07-18,185.96,188.53,183.22,186.72,553196.0
73,73,176,MNDY,2023-07-19,188.79,189.15,175.945,182.26,902435.0
74,74,175,MNDY,2023-07-20,181.0,183.44,173.06,173.58,504182.0
75,75,174,MNDY,2023-07-21,177.05,178.0,169.8327,173.22,519328.0
76,76,173,MNDY,2023-07-24,175.05,176.85,169.55,171.84,361971.0
77,77,172,MNDY,2023-07-25,173.19,177.31,173.165,175.04,381412.0
78,78,171,MNDY,2023-07-26,174.81,181.04,173.8306,178.85,448189.0
79,79,170,MNDY,2023-07-27,181.61,182.97,172.6,175.31,550533.0
80,80,169,MNDY,2023-07-28,180.0,181.47,175.0,179.23,365206.0
81,81,168,MNDY,2023-07-31,180.93,184.9,180.1,180.78,452707.0
82,82,167,MNDY,2023-08-01,177.56,180.06,174.01,177.86,496277.0
83,83,166,MNDY,2023-08-02,176.22,176.5,165.44,166.1,1160857.0
84,84,165,MNDY,2023-08-03,164.0,167.085,161.82,165.99,533346.0
85,85,164,MNDY,2023-08-04,171.72,172.16,160.8,160.99,624594.0
86,86,163,MNDY,2023-08-07,163.02,163.74,157.63,162.96,742196.0
87,87,162,MNDY,2023-08-08,159.33,159.33,151.08,154.49,869096.0
88,88,161,MNDY,2023-08-09,156.07,156.07,151.9,152.49,593112.0
89,89,160,MNDY,2023-08-10,154.95,156.47,151.37,155.32,868392.0
90,90,159,MNDY,2023-08-11,152.0,157.715,151.99,155.84,1559785.0
91,91,158,MNDY,2023-08-14,157.475,175.745,156.0,169.11,2496140.0
92,92,157,MNDY,2023-08-15,167.76,170.09,161.56,163.22,848134.0
93,93,156,MNDY,2023-08-16,162.27,167.5725,161.82,165.53,718664.0
94,94,155,MNDY,2023-08-17,166.44,166.4499,160.6125,162.14,739746.0
95,95,154,MNDY,2023-08-18,159.305,161.73,156.38,161.07,509496.0
96,96,153,MNDY,2023-08-21,162.91,167.0,162.38,165.68,479679.0
97,97,152,MNDY,2023-08-22,168.59,169.52,164.64,167.13,367070.0
98,98,151,MNDY,2023-08-23,167.12,176.74,165.91,172.6,564091.0
99,99,150,MNDY,2023-08-24,175.09,175.49,163.95,164.4,400032.0
100,100,149,MNDY,2023-08-25,165.04,171.03,164.15,169.19,377070.0
101,101,148,MNDY,2023-08-28,170.16,171.92,167.43,169.18,384692.0
102,102,147,MNDY,2023-08-29,168.65,177.25,167.375,172.48,482458.0
103,103,146,MNDY,2023-08-30,171.52,176.81,171.37,176.5,274780.0
104,104,145,MNDY,2023-08-31,176.64,179.62,176.0501,177.44,643362.0
105,105,144,MNDY,2023-09-01,177.37,177.98,173.78,176.59,376275.0
106,106,143,MNDY,2023-09-05,176.59,178.6616,173.11,174.24,404679.0
107,107,142,MNDY,2023-09-06,172.35,174.83,169.54,172.71,405974.0
108,108,141,MNDY,2023-09-07,168.69,174.64,166.1,173.64,491104.0
109,109,140,MNDY,2023-09-08,174.69,176.135,170.6,171.2,346099.0
110,110,139,MNDY,2023-09-11,171.77,176.85,170.16,175.66,486614.0
111,111,138,MNDY,2023-09-12,170.02,172.21,163.0,168.39,910507.0
112,112,137,MNDY,2023-09-13,167.16,170.6,165.18,165.36,344873.0
113,113,136,MNDY,2023-09-14,165.17,166.64,158.33,164.07,967153.0
114,114,135,MNDY,2023-09-15,162.7,164.0,160.07,163.38,521618.0
115,115,134,MNDY,2023-09-18,160.98,163.88,160.98,161.99,287580.0
116,116,133,MNDY,2023-09-19,161.2,162.13,157.285,160.08,526460.0
117,117,132,MNDY,2023-09-20,160.17,163.18,158.24,158.44,342492.0
118,118,131,MNDY,2023-09-21,156.15,159.16,155.405,158.43,678610.0
119,119,130,MNDY,2023-09-22,160.0,162.99,156.46,157.0,548701.0
120,120,129,MNDY,2023-09-25,155.24,158.39,154.62,155.62,571383.0
121,121,128,MNDY,2023-09-26,154.0,156.605,150.62,150.77,576095.0
122,122,127,MNDY,2023-09-27,151.64,154.07,150.33,153.05,476719.0
123,123,126,MNDY,2023-09-28,151.13,159.375,150.22,158.87,466958.0
124,124,125,MNDY,2023-09-29,160.73,164.19,158.54,159.22,353478.0
125,125,124,MNDY,2023-10-02,158.78,163.465,158.0,160.99,495082.0
126,126,123,MNDY,2023-10-03,159.2,159.5,150.785,151.96,358787.0
127,127,122,MNDY,2023-10-04,154.21,156.045,151.32,155.05,300186.0
128,128,121,MNDY,2023-10-05,154.77,155.77,150.98,152.62,343402.0
129,129,120,MNDY,2023-10-06,150.14,160.57,149.44,158.62,372166.0
130,130,119,MNDY,2023-10-09,149.99,154.678,146.13,152.02,1158979.0
131,131,118,MNDY,2023-10-10,152.25,155.02,149.46,149.64,761322.0
132,132,117,MNDY,2023-10-11,152.53,153.2345,146.98,148.07,778615.0
133,133,116,MNDY,2023-10-12,147.32,148.77,142.13,144.55,564467.0
134,134,115,MNDY,2023-10-13,142.24,143.565,138.41,140.08,791273.0
135,135,114,MNDY,2023-10-16,142.02,149.43,139.7401,145.63,551338.0
136,136,113,MNDY,2023-10-17,143.22,146.39,142.45,144.61,940935.0
137,137,112,MNDY,2023-10-18,143.99,144.85,139.225,139.27,404029.0
138,138,111,MNDY,2023-10-19,141.13,141.76,136.73,138.88,747700.0
139,139,110,MNDY,2023-10-20,137.36,137.76,129.65,132.01,1514133.0
140,140,109,MNDY,2023-10-23,130.32,138.47,128.85,137.77,1011155.0
141,141,108,MNDY,2023-10-24,138.52,143.75,136.25,138.49,533330.0
142,142,107,MNDY,2023-10-25,138.04,138.04,127.8,128.66,499178.0
143,143,106,MNDY,2023-10-26,129.0,131.36,122.13,125.52,790478.0
144,144,105,MNDY,2023-10-27,128.1,130.16,125.555,129.24,579127.0
145,145,104,MNDY,2023-10-30,131.7,133.6,128.865,129.97,620041.0
146,146,103,MNDY,2023-10-31,130.0,130.41,127.04,129.99,700563.0
147,147,102,MNDY,2023-11-01,130.0,130.18,125.0,127.26,566307.0
148,148,101,MNDY,2023-11-02,130.19,130.73,126.0,127.67,671617.0
149,149,100,MNDY,2023-11-03,127.0,132.31,125.28,131.96,865392.0
150,150,99,MNDY,2023-11-06,133.27,133.59,128.62,129.92,553746.0
151,151,98,MNDY,2023-11-07,137.71,144.43,133.2,142.0,1262983.0
152,152,97,MNDY,2023-11-08,146.0,147.71,140.29,140.99,1403591.0
153,153,96,MNDY,2023-11-09,144.55,144.97,135.45,135.55,643763.0
154,154,95,MNDY,2023-11-10,135.43,142.13,133.5,140.12,1142095.0
155,155,94,MNDY,2023-11-13,156.2,161.42,150.1001,154.83,3357822.0
156,156,93,MNDY,2023-11-14,160.0,164.97,159.22,163.69,1173099.0
157,157,92,MNDY,2023-11-15,165.0,173.85,162.06,171.22,1408875.0
158,158,91,MNDY,2023-11-16,169.0,172.0,166.86,168.55,986927.0
159,159,90,MNDY,2023-11-17,169.5,169.93,167.0,169.7,779149.0
160,160,89,MNDY,2023-11-20,170.0,172.9325,168.28,172.59,1388088.0
161,161,88,MNDY,2023-11-21,171.06,173.045,169.46,170.6,548009.0
162,162,87,MNDY,2023-11-22,172.02,176.99,170.76,175.0,1380231.0
163,163,86,MNDY,2023-11-24,175.27,176.76,174.0,175.05,232545.0
164,164,85,MNDY,2023-11-27,175.0,180.5,174.61,178.88,1355771.0
165,165,84,MNDY,2023-11-28,178.52,181.8,177.64,179.85,1135478.0
166,166,83,MNDY,2023-11-29,182.0,182.98,174.58,175.0,1691117.0
167,167,82,MNDY,2023-11-30,177.66,180.99,173.75,179.84,1625527.0
168,168,81,MNDY,2023-12-01,176.8,179.48,174.0,176.37,1181391.0
169,169,80,MNDY,2023-12-04,175.13,185.77,175.05,182.14,1748688.0
170,170,79,MNDY,2023-12-05,181.53,182.925,179.3347,182.72,795079.0
171,171,78,MNDY,2023-12-06,183.0,185.81,172.65,176.8,1651467.0
172,172,77,MNDY,2023-12-07,180.38,180.38,172.21,174.08,657835.0
173,173,76,MNDY,2023-12-08,173.85,176.75,173.5,175.03,520107.0
174,174,75,MNDY,2023-12-11,175.0,181.455,175.0,178.0,567263.0
175,175,74,MNDY,2023-12-12,177.94,178.89,174.12,175.42,607097.0
176,176,73,MNDY,2023-12-13,176.06,182.7,173.73,181.5,595946.0
177,177,72,MNDY,2023-12-14,185.51,195.14,184.24,190.77,1601901.0
178,178,71,MNDY,2023-12-15,192.57,194.01,187.04,189.07,951185.0
179,179,70,MNDY,2023-12-18,189.15,198.1,188.85,197.03,881182.0
180,180,69,MNDY,2023-12-19,198.51,199.6798,190.03,194.36,1384120.0
181,181,68,MNDY,2023-12-20,189.92,196.78,189.33,189.71,773999.0
182,182,67,MNDY,2023-12-21,192.54,194.09,186.5101,188.13,465416.0
183,183,66,MNDY,2023-12-22,189.0,190.8599,186.01,189.46,534869.0
184,184,65,MNDY,2023-12-26,190.0,191.48,188.12,189.07,237109.0
185,185,64,MNDY,2023-12-27,190.0,192.69,189.14,189.49,244024.0
186,186,63,MNDY,2023-12-28,189.0,191.62,186.58,190.89,354238.0
187,187,62,MNDY,2023-12-29,191.29,193.7049,187.0,187.81,215710.0
188,188,61,MNDY,2024-01-02,183.82,185.53,177.48,177.89,830598.0
189,189,60,MNDY,2024-01-03,173.5,179.73,171.42,171.92,449386.0
190,190,59,MNDY,2024-01-04,171.24,173.07,170.0,172.1,366306.0
191,191,58,MNDY,2024-01-05,177.73,181.1799,175.97,176.79,753864.0
192,192,57,MNDY,2024-01-08,178.73,189.335,178.14,185.47,765520.0
193,193,56,MNDY,2024-01-09,183.39,193.14,182.43,192.05,1107296.0
194,194,55,MNDY,2024-01-10,192.78,196.99,191.54,192.16,671316.0
195,195,54,MNDY,2024-01-11,194.48,197.39,188.5,193.19,480650.0
196,196,53,MNDY,2024-01-12,193.73,195.37,189.75,190.71,422061.0
197,197,52,MNDY,2024-01-16,189.44,195.4538,187.12,195.19,508182.0
198,198,51,MNDY,2024-01-17,193.0,193.763,186.1,191.11,398024.0
199,199,50,MNDY,2024-01-18,194.38,196.4,188.26,193.04,497288.0
200,200,49,MNDY,2024-01-19,194.89,195.8992,190.9018,195.63,351758.0
201,201,48,MNDY,2024-01-22,200.0,209.7699,199.0006,202.94,969760.0
202,202,47,MNDY,2024-01-23,205.69,216.92,205.22,215.99,1086510.0
203,203,46,MNDY,2024-01-24,218.33,218.97,209.185,209.71,709034.0
204,204,45,MNDY,2024-01-25,211.01,214.35,205.85,208.0,495995.0
205,205,44,MNDY,2024-01-26,205.31,210.1356,205.001,208.63,573021.0
206,206,43,MNDY,2024-01-29,211.82,219.33,211.82,218.8,698270.0
207,207,42,MNDY,2024-01-30,219.3,219.3,216.685,218.08,465827.0
208,208,41,MNDY,2024-01-31,215.66,216.89,208.53,210.04,537825.0
209,209,40,MNDY,2024-02-01,211.92,212.245,201.65,211.12,488936.0
210,210,39,MNDY,2024-02-02,211.5,216.94,209.0,214.06,437989.0
211,211,38,MNDY,2024-02-05,214.05,217.22,207.35,211.94,414169.0
212,212,37,MNDY,2024-02-06,214.71,217.2499,208.6637,215.36,539598.0
213,213,36,MNDY,2024-02-07,218.82,220.74,216.4001,217.96,712388.0
214,214,35,MNDY,2024-02-08,219.03,228.18,219.0,227.07,1106189.0
215,215,34,MNDY,2024-02-09,231.58,239.22,229.3575,235.92,2280156.0
216,216,33,MNDY,2024-02-12,199.0,217.84,197.0,212.01,5083390.0
217,217,32,MNDY,2024-02-13,205.63,222.01,205.5,215.11,2169119.0
218,218,31,MNDY,2024-02-14,217.07,220.62,215.18,219.95,1443653.0
219,219,30,MNDY,2024-02-15,220.33,222.28,216.05,222.16,1106083.0
220,220,29,MNDY,2024-02-16,222.0,228.51,220.0001,225.3,1237276.0
221,221,28,MNDY,2024-02-20,224.45,224.7,214.5,217.32,1216284.0
222,222,27,MNDY,2024-02-21,211.0,213.28,206.72,207.98,1230439.0
223,223,26,MNDY,2024-02-22,213.99,217.56,207.16,207.61,1145807.0
224,224,25,MNDY,2024-02-23,209.2,210.48,205.44,207.9,839142.0
225,225,24,MNDY,2024-02-26,213.9,218.7899,207.675,216.0,1853407.0
226,226,23,MNDY,2024-02-27,218.8,218.8,215.21,217.44,535790.0
227,227,22,MNDY,2024-02-28,218.63,220.74,213.745,217.42,749037.0
228,228,21,MNDY,2024-02-29,219.0,223.955,218.0,223.01,1095270.0
229,229,20,MNDY,2024-03-01,226.49,229.52,218.865,228.92,1000021.0
230,230,19,MNDY,2024-03-04,231.21,233.52,229.7,230.15,904729.0
231,231,18,MNDY,2024-03-05,227.94,230.4973,215.17,218.27,870967.0
232,232,17,MNDY,2024-03-06,221.94,226.835,220.575,224.47,481390.0
233,233,16,MNDY,2024-03-07,228.62,228.62,222.3,226.73,434242.0
234,234,15,MNDY,2024-03-08,224.34,229.77,219.72,220.45,409016.0
235,235,14,MNDY,2024-03-11,217.62,220.58,216.02,217.1,498909.0
236,236,13,MNDY,2024-03-12,217.83,225.8,216.84,224.74,578858.0
237,237,12,MNDY,2024-03-13,221.28,224.2008,219.2,219.44,427276.0
238,238,11,MNDY,2024-03-14,219.47,220.46,215.1,217.58,382456.0
239,239,10,MNDY,2024-03-15,215.62,218.11,213.28,217.0,905962.0
240,240,9,MNDY,2024-03-18,220.41,223.57,216.9675,223.22,240012.0
241,241,8,MNDY,2024-03-19,219.7,223.97,214.935,223.18,442566.0
242,242,7,MNDY,2024-03-20,225.0,234.41,223.29,232.38,660877.0
243,243,6,MNDY,2024-03-21,235.0,239.0,228.95,229.25,663713.0
244,244,5,MNDY,2024-03-22,229.44,231.41,224.5,228.0,383879.0
245,245,4,MNDY,2024-03-25,231.12,231.12,225.14,225.15,346903.0
246,246,3,MNDY,2024-03-26,226.36,232.24,225.0,229.02,365921.0
247,247,2,MNDY,2024-03-27,230.86,231.38,223.36,226.85,505653.0
248,248,1,MNDY,2024-03-28,225.63,227.91,223.11,225.87,347875.0
249,249,0,MNDY,2024-04-01,223.81,225.54,216.14,221.0,662317.0
